pos,county,state,pc_income,medhouse_inc,medfam_inc,pop,households,exp_rate
2296,Geneva,Alabama,20199.0,35625.0,43481.0,26791.0,10945.0,0.0633058438011355
2297,Benewah,Idaho,20198.0,39049.0,41110.0,9186.0,3888.0,0.040376562628024755
2298,Atascosa,Texas,20193.0,47543.0,53016.0,45714.0,15095.0,0.05080884960543042
2299,Grant,West Virginia,20193.0,41368.0,51667.0,11869.0,4449.0,0.06728523422375256
2300,Lawrence,Alabama,20181.0,38551.0,48486.0,34009.0,13382.0,0.05161285159458878
2301,Duval,Texas,20181.0,34131.0,40917.0,11740.0,3901.0,0.07912908762623636
2302,Gilchrist,Florida,20180.0,38406.0,46202.0,16917.0,6240.0,0.06371665964503392
2303,Dakota,Nebraska,20179.0,47069.0,54721.0,20920.0,7309.0,0.061760814518564425
2304,Mercer,Missouri,20178.0,40272.0,49087.0,3749.0,1575.0,0.029112722962630583
2305,Adams,Indiana,20160.0,46695.0,56345.0,34424.0,12127.0,0.06673837751726924
2307,Sterling,Texas,20157.0,50543.0,58214.0,1358.0,458.0,0.05686375110335927
2308,Bleckley,Georgia,20156.0,36073.0,46594.0,12961.0,3955.0,0.06851905616321807
2309,Carbon,Utah,20155.0,44724.0,59397.0,21227.0,7764.0,0.04221451781470739
2310,Unicoi,Tennessee,20152.0,32292.0,44029.0,18254.0,7601.0,0.06899489717444902
2311,Delta,Texas,20150.0,40375.0,52482.0,5237.0,1929.0,0.05441452185358215
2312,Dawson,Nebraska,20142.0,46078.0,53214.0,24256.0,8774.0,0.0803851151099308
2313,Emery,Utah,20137.0,52763.0,60948.0,10895.0,3598.0,0.029404620117124913
2314,Hardin,Tennessee,20127.0,33622.0,41225.0,26011.0,9934.0,0.08067328355981669
2315,Jennings,Indiana,20109.0,44128.0,51657.0,28324.0,10632.0,0.05440170721248587
2316,Darlington,South Carolina,20105.0,36323.0,46150.0,68346.0,26609.0,0.05816449727817211
2317,Jones,North Carolina,20105.0,36213.0,49041.0,10194.0,4151.0,0.026093089984625933
2318,Cass,Texas,20104.0,35598.0,47101.0,30344.0,11836.0,0.05774406195591554
2319,Cache,Utah,20074.0,49506.0,57220.0,114181.0,35375.0,0.07544476477792834
2320,Highlands,Florida,20072.0,35560.0,42866.0,98275.0,39931.0,0.05889947425450128
2321,Pike,Ohio,20071.0,42165.0,46476.0,28587.0,10859.0,0.0495850816158727
2322,Cleveland,North Carolina,20062.0,38989.0,48723.0,97670.0,37760.0,0.056764629168765325
2323,Mecklenburg,Virginia,20056.0,36261.0,49468.0,32274.0,12650.0,0.06723804731026269
2324,Macon,Missouri,20054.0,38443.0,50393.0,15545.0,6389.0,0.040510749563717655
2325,Ferry,Washington,20052.0,37571.0,42164.0,7623.0,2951.0,0.01125781119006806
2326,Morris,Texas,20045.0,37849.0,45989.0,12869.0,4949.0,0.05218635985277307
2327,Chattahoochee,Georgia,20042.0,48758.0,49808.0,12193.0,2613.0,0.08554605670942333
2328,McDonough,Illinois,20042.0,36031.0,54058.0,32549.0,12620.0,0.05324497489899989
2329,Conway,Arkansas,20040.0,35225.0,46002.0,21235.0,8154.0,0.045280517422524924
2330,Arenac,Michigan,20039.0,38874.0,45479.0,15753.0,6363.0,0.037611053115308685
2331,Dade,Missouri,20034.0,35483.0,44175.0,7734.0,3175.0,0.08287848354436916
2333,Switzerland,Indiana,20019.0,44143.0,48689.0,10534.0,4099.0,0.02712240072395265
2334,Rio Arriba,New Mexico,20014.0,40250.0,47363.0,40218.0,14783.0,0.042418392984326536
2335,Ashtabula,Ohio,20011.0,40516.0,50218.0,100835.0,38952.0,0.06700754587350914
2336,Muhlenberg,Kentucky,20008.0,38105.0,44874.0,31427.0,11869.0,0.07421493895994802
2337,Pierce,Georgia,20001.0,39067.0,47747.0,18774.0,6970.0,0.0642630903934581
2338,Giles,Tennessee,19998.0,38495.0,47011.0,29214.0,11766.0,0.036520926155676786
2339,Ford,Kansas,19994.0,51178.0,57380.0,34217.0,11103.0,0.11060941368705779
2340,McLean,Kentucky,19984.0,38833.0,47436.0,9524.0,3770.0,0.02683760327143838
2341,Thomas,Georgia,19983.0,34035.0,42835.0,44692.0,17377.0,0.06261325014777859
2342,Concho,Texas,19976.0,51411.0,58654.0,4070.0,857.0,0.05837380653991844
2343,Millard,Utah,19972.0,49238.0,59266.0,12543.0,4101.0,0.04173604510867732
2344,Catahoula,Louisiana,19970.0,36165.0,44627.0,10332.0,3767.0,0.06470816531363696
2346,Johnston,Oklahoma,19967.0,36192.0,39876.0,10982.0,4248.0,0.03594139590902325
2347,Howard,Texas,19965.0,45612.0,58661.0,35297.0,11010.0,0.06813991108511043
2348,Webster,Missouri,19955.0,44596.0,50033.0,36274.0,12668.0,0.037027956505368866
2349,Branch,Michigan,19947.0,41856.0,50701.0,44398.0,15862.0,0.06872603413168123
2350,Madison,Georgia,19939.0,42549.0,50554.0,28044.0,9732.0,0.05164787387385714
2351,Lassen,California,19931.0,53107.0,65616.0,34018.0,9945.0,0.061691450097666196
2352,Wilson,Kansas,19929.0,38917.0,48174.0,9269.0,3791.0,0.04009183899365363
2353,Laurel,Kentucky,19923.0,36570.0,43075.0,59178.0,22931.0,0.06377388995413182
2354,Pope,Arkansas,19918.0,40453.0,47074.0,62248.0,22603.0,0.07270361434818323
2355,Montgomery,Illinois,19917.0,41952.0,54529.0,29878.0,11192.0,0.056281760079111766
2356,Love,Oklahoma,19910.0,43260.0,50761.0,9496.0,3378.0,0.0598382198478832
2357,Acadia,Louisiana,19910.0,37587.0,46159.0,61847.0,22527.0,0.07081942032348801
2359,Madison,North Carolina,19902.0,38598.0,49806.0,20842.0,8207.0,0.07651396705109159
2360,Logan,West Virginia,19901.0,36999.0,47700.0,36442.0,14699.0,0.039205314055709185
2362,Karnes,Texas,19899.0,42862.0,55603.0,14916.0,4497.0,0.030847062617242932
2363,Daviess,Missouri,19890.0,42393.0,51500.0,8347.0,3151.0,0.02480808408190654
2364,Little River,Arkansas,19880.0,39673.0,48406.0,12992.0,5315.0,0.07507586511174343
2365,Otero,New Mexico,19880.0,39263.0,46828.0,64767.0,23945.0,0.07604008827027885
2366,Boundary,Idaho,19877.0,37003.0,44390.0,10866.0,4144.0,0.0653112946932278
2367,Webster,Louisiana,19871.0,35071.0,44436.0,41039.0,15980.0,0.06302389575925023
2368,Muskogee,Oklahoma,19868.0,38502.0,48251.0,70657.0,26802.0,0.04638572344745624
2369,Pulaski,Illinois,19867.0,33717.0,45764.0,6035.0,2419.0,0.031926472048975384
2370,Potter,Texas,19861.0,37951.0,46243.0,121526.0,42751.0,0.08949522741717336
2371,Mineral,Montana,19859.0,33033.0,45331.0,4219.0,1629.0,0.04646929713958517
2372,Wayne,Utah,19858.0,41458.0,48125.0,2760.0,970.0,0.038445291172984154
2373,Baker,Florida,19852.0,49236.0,58850.0,27069.0,8216.0,0.04220061021397124
2374,Henry,Virginia,19852.0,34984.0,43284.0,53451.0,22690.0,0.0633773105382008
2375,Franklin,Florida,19843.0,38328.0,48661.0,11554.0,4294.0,0.03290119366748442
2376,Washington,Kentucky,19837.0,40845.0,48578.0,11774.0,4480.0,0.031323730409183737
2377,Randolph,Alabama,19830.0,35213.0,45076.0,22819.0,9013.0,0.05971491428592162
2378,Grant,Kentucky,19829.0,46159.0,51866.0,24685.0,8334.0,0.05093723273626185
2379,Hardeman,Texas,19829.0,36377.0,45750.0,4087.0,1745.0,0.04970362368174482
2380,Desha,Arkansas,19822.0,28680.0,39937.0,12774.0,5305.0,0.07473565657235244
2381,Sullivan,Indiana,19821.0,43510.0,55748.0,21321.0,7764.0,0.04942383602798038
2382,Craig,Oklahoma,19820.0,39236.0,50231.0,14869.0,5603.0,0.0384367347154734
2383,Greene,Tennessee,19801.0,35545.0,43400.0,68679.0,28677.0,0.044237729035045775
2384,Livingston,Kentucky,19795.0,40313.0,47075.0,9467.0,3569.0,0.03791859357955649
2385,Haralson,Georgia,19789.0,39993.0,49077.0,28594.0,10806.0,0.04622643896198215
2386,Lyon,Kansas,19789.0,38981.0,51106.0,33624.0,13170.0,0.060005474003687595
2387,Mineral,West Virginia,19788.0,31163.0,48910.0,28015.0,11180.0,0.03868954959472772
2388,Spalding,Georgia,19783.0,41534.0,50251.0,64011.0,22997.0,0.06406832503940911
2389,Houghton,Michigan,19783.0,35430.0,52409.0,36494.0,14029.0,0.07892537630209859
2390,Graham,North Carolina,19780.0,33903.0,39580.0,8762.0,3462.0,0.07557649614591196
2391,Starke,Indiana,19773.0,40126.0,46205.0,23267.0,8964.0,0.05651979369860791
2392,Christian,Kentucky,19773.0,38904.0,45583.0,74169.0,25899.0,0.06135864720285994
2393,Moore,Texas,19770.0,51181.0,53653.0,22029.0,6820.0,0.07152340307924861
2394,Ashley,Arkansas,19761.0,35683.0,45612.0,21645.0,8656.0,0.05036882920794752
2395,Lenoir,North Carolina,19760.0,35770.0,45306.0,59277.0,23569.0,0.06186490937438653
2396,Okmulgee,Oklahoma,19753.0,39156.0,48720.0,39747.0,15124.0,0.034797935828123794
2397,Dallam,Texas,19752.0,40895.0,44301.0,6854.0,2375.0,0.07675639508298199
2398,Coal,Oklahoma,19752.0,34867.0,44888.0,5927.0,2328.0,0.05253245082088453
2399,Barren,Kentucky,19745.0,38873.0,51272.0,42504.0,16584.0,0.06278091707220865
2400,McMinn,Tennessee,19744.0,39410.0,48576.0,52338.0,20313.0,0.06088523779878661
2401,Liberty,Texas,19740.0,47228.0,54581.0,76013.0,24844.0,0.06300838032327587
2402,Grant,Washington,19738.0,45949.0,52848.0,90202.0,30012.0,0.0517880177328926
2403,Powell,Montana,19736.0,40802.0,49342.0,7052.0,2411.0,0.06167092406832437
2404,Forrest,Mississippi,19736.0,36726.0,46827.0,75991.0,27822.0,0.07446070595570692
2405,Russell,Virginia,19735.0,33872.0,43459.0,28646.0,11191.0,0.04416155991460925
2406,Vernon,Missouri,19734.0,38679.0,48014.0,20990.0,7999.0,0.031900904050681037
2408,Saluda,South Carolina,19725.0,38514.0,44705.0,19895.0,7020.0,0.07780649904852265
2409,Alger,Michigan,19717.0,37586.0,46083.0,9497.0,3607.0,0.05378574701143819
2410,Benton,Missouri,19717.0,32951.0,42896.0,19008.0,8225.0,0.05781267589350518
2411,Perry,Illinois,19716.0,42078.0,53689.0,22182.0,7982.0,0.05950789873479911
2412,Pike,Alabama,19715.0,33090.0,46574.0,32977.0,12959.0,0.06340564599069641
2414,Pettis,Missouri,19709.0,38580.0,49064.0,42146.0,16212.0,0.07311930358846382
2415,Castro,Texas,19708.0,36402.0,40595.0,8046.0,2588.0,0.04689245900960695
2416,Lincoln,Colorado,19703.0,41910.0,51875.0,5442.0,1845.0,0.0347243157486342
2417,Burke,North Carolina,19701.0,37263.0,49127.0,90591.0,34664.0,0.07285163239223932
2418,Audrain,Missouri,19687.0,43013.0,53564.0,25584.0,9327.0,0.07950054128256472
2419,Russell,Alabama,19678.0,36143.0,42730.0,55544.0,21142.0,0.07465425545753379
2420,Miller,Georgia,19674.0,32260.0,41058.0,6054.0,2458.0,0.0633618492261534
2421,Caldwell,Texas,19673.0,44152.0,51289.0,38465.0,11593.0,0.07008346154562663
2422,Crittenden,Arkansas,19665.0,37751.0,48372.0,50447.0,18309.0,0.0679933661093454
2423,Montmorency,Michigan,19661.0,35261.0,42632.0,9598.0,4128.0,0.022293090382772277
2424,Greene,Arkansas,19652.0,38413.0,48011.0,42580.0,16603.0,0.06075908447741797
2425,Monroe,Tennessee,19643.0,37595.0,44907.0,44857.0,17523.0,0.04576260311954585
2426,Appling,Georgia,19643.0,36786.0,44610.0,18354.0,6934.0,0.06494560675395458
2427,Ogemaw,Michigan,19634.0,34619.0,42137.0,21537.0,8998.0,0.05755787858511051
2428,Hardin,Ohio,19626.0,40415.0,52144.0,31886.0,11504.0,0.06231140342589064
2429,Swain,North Carolina,19626.0,36094.0,51589.0,14017.0,5368.0,0.04043208380503712
2431,Valencia,New Mexico,19623.0,42506.0,51686.0,76461.0,26894.0,0.05211202517032518
2432,Tyler,Texas,19612.0,39940.0,45162.0,21619.0,8224.0,0.04615513488085077
2434,Jefferson,Idaho,19598.0,52023.0,56195.0,26389.0,8058.0,0.02386000947607331
2435,Minidoka,Idaho,19597.0,43266.0,49733.0,20104.0,6994.0,0.07319095529952592
2436,Randolph,West Virginia,19595.0,37276.0,48547.0,29399.0,11163.0,0.07325797859797867
2438,Marshall,Oklahoma,19583.0,37319.0,47769.0,15860.0,5970.0,0.07758205659075927
2439,Cherokee,Kansas,19580.0,39746.0,51748.0,21361.0,7936.0,0.041055201462608895
2440,Marion,Alabama,19576.0,32888.0,41733.0,30615.0,12700.0,0.05495182506961897
2441,Lincoln,Mississippi,19566.0,36498.0,41572.0,34870.0,13045.0,0.053094191238035035
2442,Doña Ana,New Mexico,19565.0,37933.0,44518.0,211175.0,73797.0,0.0652882009644795
2443,Laclede,Missouri,19553.0,39013.0,43826.0,35535.0,13912.0,0.06650462543762992
2444,Rutherford,North Carolina,19551.0,36334.0,42636.0,67403.0,27214.0,0.041782501541125276
2445,Weakley,Tennessee,19547.0,35273.0,50628.0,34779.0,13797.0,0.052654021117648074
2446,Warren,Tennessee,19531.0,34641.0,43922.0,39861.0,15366.0,0.055555303494367436
2447,Grundy,Missouri,19527.0,37964.0,47000.0,10282.0,4148.0,0.04081920906222731
2448,Jones,Mississippi,19519.0,38074.0,43888.0,68174.0,24677.0,0.07947838870227268
2449,Mahnomen,Minnesota,19517.0,40282.0,47781.0,5475.0,2058.0,0.04803100769963474
2450,Polk,Missouri,19511.0,39512.0,49245.0,31088.0,11937.0,0.06831563547499409
2451,Alleghany,North Carolina,19510.0,35170.0,40767.0,11046.0,4793.0,0.05527997583095652
2452,Franklin,Washington,19503.0,55177.0,57710.0,81835.0,23445.0,0.08903995241947989
2453,Upshur,West Virginia,19498.0,39381.0,49740.0,24371.0,9011.0,0.041406679915864664
2454,Polk,Texas,19498.0,37855.0,45690.0,45620.0,16980.0,0.04437514890556243
2455,Whitfield,Georgia,19497.0,40471.0,45728.0,102556.0,34450.0,0.0843309990850422
2456,Wayne,West Virginia,19497.0,36964.0,46749.0,42007.0,16555.0,0.028383906931062342
2457,Chaves,New Mexico,19492.0,39131.0,48169.0,65627.0,23499.0,0.03092084844903385
2458,Barry,Missouri,19489.0,38710.0,47663.0,35614.0,13464.0,0.06461694296349976
2459,Alamosa,Colorado,19487.0,34520.0,49889.0,15933.0,5891.0,0.06017245976182091
2460,Chariton,Missouri,19481.0,39385.0,51356.0,7730.0,2958.0,0.018102125807143904
2461,Edmonson,Kentucky,19481.0,37646.0,47637.0,12148.0,4766.0,0.0396237971289872
2462,Sampson,North Carolina,19479.0,36496.0,43557.0,63687.0,23336.0,0.09222756842765538
2463,Crawford,Arkansas,19477.0,39479.0,46113.0,61796.0,23368.0,0.06311878801759281
2464,Fremont,Idaho,19475.0,44520.0,51964.0,13088.0,4549.0,0.035104961895299616
2465,Bollinger,Missouri,19470.0,37716.0,45273.0,12408.0,4758.0,0.03979812743814006
2466,Harrison,Missouri,19468.0,37739.0,44691.0,8871.0,3515.0,0.033853069335051174
2467,Union,Kentucky,19464.0,39125.0,45143.0,15138.0,5586.0,0.05667793451041354
2468,St. Helena,Louisiana,19457.0,33143.0,40590.0,11062.0,4130.0,0.04362755959245858
2469,Moniteau,Missouri,19451.0,47118.0,59253.0,15657.0,5464.0,0.08279980828279922
2470,Van Buren,Tennessee,19450.0,33547.0,41019.0,5562.0,2097.0,0.05184160594158688
2471,Johnson,Kentucky,19445.0,34090.0,41981.0,23377.0,9154.0,0.04513206553435999
2472,Simpson,Kentucky,19441.0,39546.0,47303.0,17443.0,6737.0,0.06447462223781772
2473,Columbia,Arkansas,19439.0,35128.0,47472.0,24512.0,9449.0,0.05653736127033247
2474,Scioto,Ohio,19437.0,35379.0,49280.0,78952.0,29452.0,0.050581594499184535
2475,Johnson,Nebraska,19435.0,42364.0,53932.0,5182.0,1926.0,0.053987578557599204
2476,Yakima,Washington,19433.0,43506.0,48946.0,244654.0,79679.0,0.08947519919112183
2477,Peach,Georgia,19431.0,39844.0,52500.0,27481.0,9525.0,0.04640566084924824
2478,Carroll,Kentucky,19429.0,40160.0,46281.0,10902.0,4269.0,0.06184938856781283
2479,Beaver,Utah,19415.0,46660.0,56184.0,6529.0,2112.0,0.05434328794084397
2480,Union,Louisiana,19412.0,35828.0,48125.0,22576.0,8532.0,0.05249374581356111
2481,Treutlen,Georgia,19410.0,37894.0,46282.0,6817.0,2515.0,0.054089212168878534
2482,Talladega,Alabama,19410.0,35439.0,43074.0,81845.0,31486.0,0.064933694698768
2483,Brooks,Georgia,19409.0,34419.0,46973.0,15885.0,6573.0,0.06675344735635673
2484,Jackson,Ohio,19405.0,36356.0,44755.0,33034.0,13288.0,0.033466215652286406
2485,Meigs,Tennessee,19403.0,35150.0,47672.0,11706.0,4776.0,0.05758751460760327
2486,Putnam,Missouri,19397.0,36713.0,44309.0,4944.0,2230.0,0.061512846472221876
2487,Knox,Texas,19396.0,34295.0,45208.0,3731.0,1557.0,0.021110593392539675
2488,St. Landry,Louisiana,19387.0,35503.0,45574.0,83534.0,30935.0,0.06360548806564749
2489,Bradley,Arkansas,19386.0,30409.0,39659.0,11418.0,4789.0,0.05387527175417548
2490,Miller,Missouri,19385.0,35507.0,44911.0,24863.0,10034.0,0.06174255951906624
2491,Carroll,Virginia,19385.0,32853.0,43349.0,29979.0,12572.0,0.0790074188793605
2492,Perry,Ohio,19372.0,41446.0,48828.0,36051.0,13793.0,0.03345549935973257
2493,Johnson,Arkansas,19366.0,31003.0,37119.0,25655.0,10046.0,0.05409593652803886
2494,Coryell,Texas,19357.0,49819.0,56459.0,75966.0,20416.0,0.08357592727028382
2495,LaGrange,Indiana,19356.0,47617.0,51922.0,37463.0,11833.0,0.06885659398563866
2496,Titus,Texas,19356.0,42939.0,50325.0,32360.0,10725.0,0.08695609191838184
2497,Jefferson,Arkansas,19353.0,37140.0,48562.0,75782.0,28367.0,0.08103344081599578
2498,Limestone,Texas,19352.0,38823.0,49121.0,23417.0,7929.0,0.05795933275661835
2499,Pike,Kentucky,19351.0,32961.0,42210.0,64473.0,26362.0,0.0506930426055363
2500,Highland,Ohio,19348.0,39091.0,46643.0,43395.0,16918.0,0.04670942675515589
2501,Bourbon,Kansas,19340.0,39591.0,50231.0,15004.0,5636.0,0.041069853216247995
2502,Nottoway,Virginia,19337.0,36607.0,52837.0,15862.0,5673.0,0.06148560571987332
2503,Mecosta,Michigan,19336.0,39470.0,50330.0,43007.0,15536.0,0.0386456167488052
2504,Hampton,South Carolina,19332.0,34233.0,42588.0,20840.0,7470.0,0.04587809795320819
2505,Shelby,Missouri,19331.0,35938.0,48274.0,6274.0,2597.0,0.019378264771345664
2506,Fulton,Arkansas,19326.0,35522.0,41720.0,12266.0,5140.0,0.04815062836978687
2507,Lewis,Missouri,19317.0,42071.0,49043.0,10193.0,3936.0,0.0255354129440233
2508,Columbia,Florida,19306.0,38070.0,45003.0,67568.0,23604.0,0.05188528127148018
2509,Parmer,Texas,19304.0,44943.0,47096.0,10159.0,3215.0,0.06187324105235857
2510,Fleming,Kentucky,19304.0,32495.0,45490.0,14435.0,5539.0,0.08056872400139238
2511,Bedford,Tennessee,19303.0,40759.0,47774.0,45339.0,16402.0,0.07234172006103613
2512,Clarke,Georgia,19295.0,33060.0,50744.0,118864.0,41358.0,0.05149426176065431
2513,Hickman,Kentucky,19292.0,34029.0,46549.0,4834.0,1983.0,0.05109550449871679
2514,Chambers,Alabama,19291.0,32402.0,41040.0,34145.0,13722.0,0.07288064646292648
2515,Hot Spring,Arkansas,19286.0,41193.0,49541.0,33182.0,12231.0,0.05902941674584543
2516,Sullivan,Missouri,19279.0,36676.0,44783.0,6611.0,2640.0,0.06383005831818091
2517,Columbus,North Carolina,19275.0,35761.0,45865.0,57761.0,21758.0,0.07479909987523264
2518,Union,Mississippi,19273.0,38373.0,44772.0,27338.0,10322.0,0.06280828301415853
2519,Comanche,Texas,19268.0,36020.0,45503.0,13829.0,5162.0,0.061223787111883185
2520,Adair,Missouri,19258.0,34733.0,54609.0,25573.0,9648.0,0.05360460365611709
2521,Nowata,Oklahoma,19256.0,39430.0,48694.0,10580.0,4050.0,0.023259407570797343
2522,Butler,Missouri,19246.0,34969.0,43135.0,42946.0,17085.0,0.05887998130955347
2523,Yuba,California,19244.0,44902.0,50648.0,72574.0,24300.0,0.03667200492375718
2524,Chowan,North Carolina,19240.0,34420.0,43512.0,14782.0,5945.0,0.04756141626099535
2525,Jay,Indiana,19236.0,40235.0,47376.0,21333.0,8179.0,0.044410967204871706
2526,Caldwell,North Carolina,19228.0,34357.0,46628.0,82407.0,31417.0,0.061105810163042756
2527,Jim Hogg,Texas,19212.0,36121.0,42775.0,5271.0,1805.0,0.05849609458453391
2528,Carter,Kentucky,19204.0,36406.0,44210.0,27493.0,10319.0,0.04127473364003542
2529,Jackson,Louisiana,19188.0,37388.0,45490.0,16217.0,6090.0,0.07352626880983197
2530,Sanders,Montana,19188.0,32881.0,39650.0,11400.0,5149.0,0.04063210427222146
2531,Gordon,Georgia,19177.0,40926.0,48810.0,55409.0,19066.0,0.055394476638269234
2532,Camp,Texas,19176.0,37079.0,45781.0,12415.0,4475.0,0.07174218378526848
2533,Idaho,Idaho,19168.0,37349.0,44962.0,16269.0,6534.0,0.026602937835653397
2534,Payette,Idaho,19165.0,43649.0,51998.0,22629.0,8056.0,0.04127197145929224
2535,Fannin,Georgia,19164.0,34239.0,40855.0,23614.0,9940.0,0.05225186076089383
2536,Bladen,North Carolina,19154.0,30164.0,43210.0,34969.0,14256.0,0.10813645197823477
2537,Laurens,South Carolina,19153.0,37383.0,44778.0,66457.0,25184.0,0.05613175053806706
2538,Alcorn,Mississippi,19145.0,33600.0,43320.0,37159.0,14679.0,0.042972480322078545
2539,Logan,Kentucky,19143.0,36590.0,47378.0,26822.0,10912.0,0.10995133799806903
2541,Lawrence,Tennessee,19136.0,37368.0,47649.0,41927.0,15862.0,0.04809003731271985
2542,Franklin,Arkansas,19135.0,36766.0,43053.0,18063.0,6769.0,0.10207316048644066
2543,Polk,Arkansas,19116.0,32835.0,38275.0,20540.0,8069.0,0.07034778969054231
2544,Sevier,Utah,19115.0,46229.0,53997.0,20798.0,7146.0,0.0427756082223781
2545,Grayson,Kentucky,19115.0,32399.0,41216.0,25833.0,9897.0,0.06020360289824524
2546,Cleburne,Alabama,19108.0,38019.0,46069.0,14945.0,5601.0,0.02824694624164905
2547,Wise,Virginia,19107.0,36218.0,46628.0,41154.0,15406.0,0.03691031202737656
2548,Iron,Missouri,19101.0,36387.0,44069.0,10505.0,4126.0,0.02868124997478825
2549,McIntosh,Oklahoma,19100.0,36096.0,44470.0,20358.0,8092.0,0.06781306284962095
2550,Houston,Texas,19090.0,33119.0,46557.0,23365.0,7889.0,0.083964647248613
2551,Woodruff,Arkansas,19087.0,28259.0,36902.0,7180.0,3070.0,0.04651889492640114
2552,Allen,Kentucky,19086.0,40008.0,49378.0,20123.0,8061.0,0.07623749722211355
2553,Webster,Georgia,19082.0,35718.0,51458.0,2769.0,1129.0,0.04876836205175655
2554,Otero,Colorado,19078.0,33848.0,41943.0,18817.0,7427.0,0.03122586837734557
2555,Del Norte,California,19072.0,37909.0,51470.0,28357.0,9593.0,0.05705447657733341
2556,Isabella,Michigan,19061.0,36372.0,51563.0,70400.0,24817.0,0.04240153682217569
2557,Lawrence,Missouri,19060.0,39334.0,47950.0,38488.0,14817.0,0.0669357423988783
2558,Warren,North Carolina,19052.0,34285.0,44587.0,20792.0,7731.0,0.061364338450300183
2559,Logan,Arkansas,19046.0,34996.0,46489.0,22221.0,8233.0,0.05897747419000273
2560,Jefferson,Oklahoma,19042.0,34701.0,40847.0,6457.0,2456.0,0.044162224205805616
2561,Schley,Georgia,19037.0,38425.0,52391.0,5017.0,1829.0,0.022486410375636895
2562,Union,South Carolina,19037.0,32556.0,41390.0,28594.0,11854.0,0.04769297492205833
2563,Hardy,West Virginia,19032.0,32723.0,43097.0,13922.0,5020.0,0.04741448062716534
2564,Charles Mix,South Dakota,19030.0,40102.0,51780.0,9176.0,3191.0,0.062473860190014475
2565,Wilkes,North Carolina,19029.0,33159.0,42083.0,69184.0,27512.0,0.07611864137409165
2566,Lamar,Alabama,19026.0,36028.0,42470.0,14396.0,6084.0,0.05077440895024333
2567,Montgomery,Arkansas,19021.0,31345.0,39469.0,9387.0,3873.0,0.07941668576045105
2568,Gallatin,Kentucky,19020.0,43793.0,48984.0,8525.0,2995.0,0.07363579137678057
2569,Grant,Louisiana,19018.0,39654.0,47832.0,22113.0,7340.0,0.057966204283255655
2570,Carter,Tennessee,19018.0,31842.0,41010.0,57438.0,24079.0,0.053750203328349996
2571,Seward,Kansas,19015.0,50185.0,52529.0,23146.0,7429.0,0.06420670734865523
2572,Red River,Texas,19014.0,31712.0,42371.0,12709.0,5052.0,0.06686024039480266
2573,Osceola,Florida,19007.0,43891.0,47839.0,279837.0,90413.0,0.06041612553161183
2574,Saline,Missouri,19006.0,39519.0,46731.0,23324.0,8764.0,0.05883428650515661
2575,Ohio,Kentucky,19005.0,40830.0,44200.0,23955.0,8715.0,0.0448098740197669
2576,Hall,Texas,19004.0,33006.0,45593.0,3310.0,1177.0,0.06186589968719831
2577,Nolan,Texas,19002.0,36806.0,46282.0,15087.0,5527.0,0.1170734521719042
2578,Evans,Georgia,18998.0,36788.0,46369.0,10902.0,4067.0,0.051689386838094195
2579,Winston,Alabama,18995.0,32900.0,41113.0,24342.0,9489.0,0.059485179704034864
2580,Oceana,Michigan,18986.0,40023.0,47419.0,26456.0,9537.0,0.0691008325078521
2581,Clarke,Alabama,18979.0,29357.0,45518.0,25573.0,9631.0,0.046677592414597374
2582,Ouachita,Arkansas,18975.0,32015.0,42354.0,25651.0,10733.0,0.033854898969623626
2583,Wayne,Missouri,18970.0,33159.0,39465.0,13437.0,5589.0,0.06492848196498772
2584,Montcalm,Michigan,18969.0,40451.0,47435.0,63234.0,23400.0,0.06333892319773453
2585,Coleman,Texas,18967.0,31373.0,37887.0,8744.0,3478.0,0.04650956221781164
2586,Heard,Georgia,18964.0,39909.0,49381.0,11708.0,4321.0,0.05991674990818313
2587,Crosby,Texas,18959.0,38187.0,42379.0,6056.0,2164.0,0.06668489969309072
2588,Bienville,Louisiana,18958.0,31543.0,42271.0,14229.0,5668.0,0.06118153531786954
2589,Wyandotte,Kansas,18957.0,39402.0,47025.0,158348.0,57291.0,0.07560061226379441
2590,Fremont,Colorado,18954.0,39943.0,48623.0,46850.0,16938.0,0.05518813522964495
2591,Rhea,Tennessee,18952.0,36741.0,46526.0,32080.0,12096.0,0.06518236831595314
2592,Prowers,Colorado,18941.0,34391.0,44481.0,12473.0,4935.0,0.05096323397438626
2594,Scott,Arkansas,18934.0,37448.0,42333.0,11111.0,4324.0,0.05295874368005744
2595,Tift,Georgia,18933.0,34591.0,41712.0,40537.0,13691.0,0.06509996124316997
2596,McDowell,North Carolina,18932.0,35297.0,45874.0,44963.0,17252.0,0.0536881881522629
2597,Wayne,Mississippi,18928.0,29925.0,38502.0,20675.0,8105.0,0.06983268303471774
2598,Oneida,Idaho,18920.0,40842.0,46802.0,4257.0,1579.0,0.02894585865333429
2599,Kleberg,Texas,18918.0,40566.0,48275.0,32052.0,11241.0,0.06131797401394098
2600,Habersham,Georgia,18910.0,39306.0,48610.0,43181.0,14805.0,0.08525362804361891
2601,Mississippi,Arkansas,18905.0,36428.0,42286.0,45912.0,17058.0,0.06521754357466485
2602,Bamberg,South Carolina,18902.0,31483.0,43317.0,15814.0,5883.0,0.037336246978504795
2603,Lowndes,Georgia,18897.0,37365.0,49499.0,111334.0,39722.0,0.06829644747425104
