pos,county,state,pc_income,medhouse_inc,medfam_inc,pop,households,exp_rate,NE_dum,MW_dum,W_dum,S_dum,white_only_total,black_only_total,amer_indian_alaskanative_only_total,asian_only_total,pacisland_only_total,other_only_total,two_or_more_races_total,not_hislat_total,hislat_total,total_pop,whiteonly_pct,blackonly_pct,indianonly_pct,asianonly_pct,pacislandonly_pct,otheronly_pct,twoplusonly_pct,hislatonly_pct
1642,Todd,Minnesota,22383.0,45000.0,53847.0,24697.0,9904.0,0.06794558408046161,0,1,0,0,23131.0,150.0,113.0,117.0,12.0,459.0,458.0,23041.0,1399.0,24440.0,0.9464402618657938,0.0061374795417348605,0.004623567921440262,0.0047872340425531915,0.0004909983633387888,0.018780687397708676,0.018739770867430443,0.05724222585924713
1643,Wyandot,Ohio,22382.0,44448.0,57009.0,22582.0,9284.0,0.058578401958691385,0,1,0,0,21442.0,42.0,0.0,266.0,0.0,183.0,174.0,21477.0,630.0,22107.0,0.9699190301714389,0.0018998507260143845,0.0,0.012032387931424436,0.0,0.008277921020491246,0.007870810150631022,0.02849776089021577
1644,Marshall,Kentucky,22381.0,43907.0,54460.0,31296.0,11963.0,0.04168916933614509,0,0,0,1,30450.0,197.0,58.0,104.0,0.0,24.0,333.0,30678.0,488.0,31166.0,0.9770262465507283,0.00632099082333312,0.0018610023743823396,0.00333696977475454,0.0,0.0007700699480202786,0.010684720528781364,0.015658088943078997
1645,Pontotoc,Oklahoma,22381.0,41881.0,52738.0,37700.0,14793.0,0.038562957958741324,0,0,0,1,26590.0,813.0,4037.0,296.0,30.0,313.0,6279.0,36345.0,2013.0,38358.0,0.6932061108504093,0.02119505709369623,0.10524532040252359,0.007716773554408468,0.000782105427811669,0.008159966630168413,0.16369466604098232,0.05247927420616299
1646,Montgomery,Tennessee,22380.0,49617.0,57117.0,177640.0,64026.0,0.06486109084319831,0,0,0,1,139288.0,39308.0,1109.0,4467.0,747.0,2961.0,8507.0,176904.0,19483.0,196387.0,0.7092526491061018,0.20015581479425829,0.005647013295177379,0.02274590476966398,0.0038037140951284964,0.015077372738521388,0.04331753120114875,0.09920717766450936
1647,Genesee,Michigan,22380.0,42089.0,53072.0,421575.0,165669.0,0.06232114535753725,0,1,0,0,306623.0,81213.0,1510.0,4253.0,130.0,2051.0,13581.0,395564.0,13797.0,409361.0,0.7490283637180875,0.198389685387714,0.0036886757654002213,0.010389362933938504,0.00031756811225299917,0.005010247678699241,0.033176096403907555,0.033703748036574076
1648,Belmont,Ohio,22380.0,41534.0,52232.0,69990.0,28329.0,0.06540047271044383,0,1,0,0,63840.0,2775.0,153.0,301.0,0.0,307.0,1096.0,67833.0,639.0,68472.0,0.9323519102698914,0.04052751489660007,0.002234490010515247,0.004395957471667251,0.0,0.004483584530903143,0.016006542820422947,0.009332281808622502
1649,Morton,Kansas,22378.0,46607.0,51250.0,3182.0,1186.0,0.03267233560714262,0,1,0,0,2601.0,26.0,3.0,18.0,0.0,82.0,108.0,2184.0,654.0,2838.0,0.9164904862579282,0.009161381254404511,0.0010570824524312897,0.006342494714587738,0.0,0.028893587033121917,0.03805496828752643,0.23044397463002114
1650,Hardin,Illinois,22366.0,37071.0,46932.0,4273.0,1800.0,0.02652115995208484,0,1,0,0,3826.0,112.0,11.0,1.0,0.0,14.0,45.0,3940.0,69.0,4009.0,0.9543527064105762,0.027937141431778497,0.0027438263906211027,0.0002494387627837366,0.0,0.003492142678972312,0.011224744325268148,0.017211274632077826
1651,Comanche,Oklahoma,22363.0,46036.0,54389.0,124591.0,44251.0,0.045707220488262534,0,0,0,1,77455.0,20654.0,6389.0,2964.0,648.0,2902.0,11549.0,106759.0,15802.0,122561.0,0.6319710185132301,0.16852016546862378,0.052129143854896746,0.024183875784303328,0.005287163126932711,0.023678005238207914,0.09423062801380537,0.12893171563547948
1652,Warren,Mississippi,22362.0,41025.0,54240.0,48389.0,18404.0,0.06890178110391944,0,0,0,1,22859.0,23138.0,105.0,241.0,9.0,160.0,563.0,46052.0,1023.0,47075.0,0.48558682952735,0.49151354221986193,0.0022304832713754648,0.005119490175252257,0.00019118428040361125,0.0033988316516197557,0.011959638874137016,0.021731279872543814
1653,Page,Virginia,22355.0,42906.0,49682.0,23975.0,9623.0,0.07105925968416398,0,0,0,1,22676.0,364.0,26.0,101.0,0.0,182.0,400.0,23285.0,464.0,23749.0,0.9548191502800117,0.015326961135205692,0.001094782938228978,0.004252810644658722,0.0,0.007663480567602846,0.01684281443429197,0.019537664743778684
1654,Osage,Oklahoma,22353.0,44195.0,55339.0,47800.0,18512.0,0.039049629003680184,0,0,0,1,30734.0,5344.0,6186.0,195.0,12.0,533.0,4307.0,45643.0,1668.0,47311.0,0.649616368286445,0.11295470398004692,0.13075183361163364,0.0041216630381940775,0.0002536408023504048,0.011265878971063811,0.09103591131026612,0.03525607152670626
1655,Saginaw,Michigan,22349.0,42331.0,54004.0,198841.0,77412.0,0.06419231187062767,0,1,0,0,144402.0,35973.0,577.0,2451.0,12.0,3221.0,6142.0,176627.0,16151.0,192778.0,0.7490585025262219,0.18660324310865348,0.0029930801232505785,0.012714106381433566,6.224776686136385e-05,0.01670833808837108,0.031860482005208066,0.08378030688149063
1656,Hunt,Texas,22341.0,44858.0,55101.0,86455.0,30756.0,0.07357980949579046,0,0,0,1,73179.0,7328.0,1047.0,1164.0,43.0,7759.0,1632.0,77557.0,14595.0,92152.0,0.7941119020748328,0.0795207917353937,0.011361663338831495,0.012631304800763955,0.0004666203663512458,0.08419784703533292,0.017709870648493792,0.15837963364875424
1657,Newton,Missouri,22341.0,42268.0,50565.0,58552.0,22045.0,0.04227738144959278,0,1,0,0,52821.0,571.0,1334.0,807.0,553.0,247.0,1869.0,55143.0,3059.0,58202.0,0.9075461324353115,0.009810659427511081,0.02292017456444796,0.013865502903680285,0.009501391704752414,0.004243840417855057,0.0321122985464417,0.05255833132882032
1658,Wahkiakum,Washington,22334.0,41815.0,48156.0,4006.0,1715.0,0.024706067545416897,0,0,1,0,3856.0,54.0,51.0,65.0,1.0,81.0,81.0,3925.0,264.0,4189.0,0.9205060873716877,0.01289090475053712,0.012174743375507282,0.0155168297923132,0.00023872045834328001,0.01933635712580568,0.01933635712580568,0.06302220100262593
1659,Menominee,Michigan,22331.0,41739.0,49566.0,23917.0,10787.0,0.048766852116149104,0,1,0,0,21933.0,65.0,540.0,93.0,0.0,29.0,574.0,22830.0,404.0,23234.0,0.9440044761986743,0.0027976241714728414,0.02324180080915899,0.004002754583799604,0.0,0.0012481707841955755,0.024705173452698632,0.01738831023500043
1660,Creek,Oklahoma,22327.0,43026.0,52398.0,70246.0,26296.0,0.026813913530813124,0,0,0,1,56455.0,1520.0,8060.0,386.0,47.0,559.0,4133.0,68291.0,2869.0,71160.0,0.7933530073074762,0.021360314783586284,0.11326587970770095,0.005424395727937043,0.0006604834176503654,0.007855536818437325,0.05808038223721192,0.040317594154019115
1661,Jefferson,Ohio,22324.0,40577.0,51183.0,68928.0,28326.0,0.03535023009633781,0,1,0,0,61119.0,3683.0,82.0,329.0,0.0,139.0,1534.0,65954.0,932.0,66886.0,0.9137786681816823,0.05506383996651018,0.0012259665699847501,0.004918817091768083,0.0,0.002078162844242442,0.02293454534581228,0.013934156624704722
1662,Latah,Idaho,22322.0,41735.0,60899.0,37636.0,14941.0,0.03382705664221243,0,0,1,0,35993.0,386.0,469.0,1010.0,10.0,340.0,1031.0,37549.0,1690.0,39239.0,0.9172761793113994,0.009837151813247024,0.011952394301587706,0.02573969774968781,0.00025484849257116643,0.008664848747419658,0.02627487958408726,0.04306939524452713
1663,Fulton,Illinois,22318.0,45130.0,56215.0,36829.0,14610.0,0.056036335018624775,0,1,0,0,33391.0,1317.0,116.0,49.0,23.0,120.0,402.0,34375.0,1043.0,35418.0,0.9427692133943193,0.037184482466542434,0.0032751708170986505,0.001383477327912361,0.0006493873171833531,0.00338810774182619,0.011350160935117736,0.02944830312270597
1664,Baca,Colorado,22318.0,38829.0,48080.0,3761.0,1651.0,0.0257926636738458,0,0,1,0,3377.0,35.0,57.0,0.0,4.0,19.0,71.0,3182.0,381.0,3563.0,0.9477968004490598,0.009823182711198428,0.015997754701094585,0.0,0.001122649452708392,0.005332584900364861,0.019927027785573953,0.10693236037047432
1665,Morgan,West Virginia,22312.0,36046.0,51724.0,17502.0,7343.0,0.03599559706830287,0,0,0,1,17070.0,126.0,105.0,17.0,0.0,48.0,258.0,17356.0,268.0,17624.0,0.9685655923740354,0.007149341806627327,0.005957784838856105,0.000964593735814798,0.0,0.0027235587834770767,0.014639128461189288,0.015206536541080345
1666,Wayne,Michigan,22308.0,41184.0,52423.0,1804507.0,670987.0,0.0804193961293975,0,1,0,0,937396.0,685098.0,5566.0,57380.0,481.0,33543.0,41918.0,1658180.0,103202.0,1761382.0,0.5321934708087173,0.38895480934856835,0.0031600186671602187,0.03257669261977243,0.0002730810238778414,0.019043569197368885,0.02379835833453504,0.05859149236224737
1667,Greene,Illinois,22307.0,43502.0,53680.0,13778.0,5790.0,0.03752235727382024,0,1,0,0,12817.0,194.0,40.0,25.0,0.0,3.0,139.0,13132.0,86.0,13218.0,0.9696625813284915,0.014676955666515357,0.003026176426085641,0.0018913602663035256,0.0,0.00022696323195642307,0.010515963080647601,0.006506279316084128
1668,Orleans,Vermont,22303.0,41953.0,52235.0,27184.0,11043.0,0.010519703414825223,1,0,0,0,25946.0,120.0,144.0,64.0,0.0,75.0,562.0,26524.0,387.0,26911.0,0.9641410575601055,0.004459143101334027,0.005350971721600832,0.0023782096540448145,0.0,0.0027869644383337667,0.020883653524581026,0.014380736501802237
1669,Granville,North Carolina,22295.0,49852.0,54842.0,58188.0,19953.0,0.08117057429362406,0,0,0,1,35927.0,17923.0,335.0,266.0,0.0,2122.0,2301.0,54311.0,4563.0,58874.0,0.6102354180113463,0.3044297992322587,0.0056901178788599386,0.004518123450079832,0.0,0.036043075041614296,0.03908346638584095,0.07750450113802358
1670,Allen,Ohio,22295.0,42823.0,54846.0,105895.0,40552.0,0.04786488723627502,0,1,0,0,85951.0,12213.0,260.0,766.0,0.0,919.0,3533.0,100565.0,3077.0,103642.0,0.8293066517435017,0.11783832809092838,0.0025086354952625384,0.007390826112965786,0.0,0.008867061615947204,0.03408849694139442,0.02968873622662627
1671,Siskiyou,California,22293.0,37709.0,47183.0,44503.0,19417.0,0.026956905298275817,0,0,1,0,36971.0,632.0,1469.0,678.0,149.0,719.0,2922.0,38204.0,5336.0,43540.0,0.8491272393201653,0.014515388148828664,0.03373909049150207,0.0155718879191548,0.003422140560404226,0.01651355075792375,0.06711070280202112,0.12255397335783187
1672,Kearny,Kansas,22292.0,52264.0,60735.0,3956.0,1301.0,0.054717376138095006,0,1,0,0,3595.0,69.0,19.0,13.0,0.0,178.0,58.0,2700.0,1232.0,3932.0,0.9142929806714141,0.017548321464903358,0.004832146490335707,0.003306205493387589,0.0,0.045269582909460836,0.014750762970498474,0.3133265513733469
1673,Crane,Texas,22291.0,50417.0,60625.0,4484.0,1571.0,0.08005906321893401,0,0,0,1,2546.0,202.0,6.0,19.0,0.0,2014.0,52.0,1759.0,3080.0,4839.0,0.5261417648274437,0.04174416201694565,0.0012399256044637321,0.0039264310808018186,0.0,0.4162016945649928,0.010746021905352345,0.6364951436247158
1674,Kanabec,Minnesota,22291.0,47068.0,54060.0,16151.0,6277.0,0.04655189877388425,0,1,0,0,15412.0,56.0,136.0,86.0,2.0,20.0,292.0,15756.0,248.0,16004.0,0.9630092476880779,0.0034991252186953262,0.00849787553111722,0.005373656585853537,0.00012496875781054737,0.0012496875781054736,0.018245438640339916,0.015496125968507872
1675,Greenwood,Kansas,22280.0,38346.0,53288.0,6582.0,2855.0,0.06388531550727583,0,1,0,0,5861.0,19.0,9.0,8.0,0.0,25.0,234.0,5923.0,233.0,6156.0,0.9520792722547109,0.0030864197530864196,0.0014619883040935672,0.001299545159194282,0.0,0.004061078622482131,0.038011695906432746,0.03784925276153346
1676,Clay,Illinois,22279.0,40640.0,52000.0,13744.0,5486.0,0.033703539614878694,0,1,0,0,13025.0,61.0,20.0,38.0,0.0,4.0,190.0,13142.0,196.0,13338.0,0.9765332133753186,0.004573399310241416,0.00149947518368571,0.002849002849002849,0.0,0.000299895036737142,0.014245014245014245,0.014694856800119957
1677,Philadelphia,Pennsylvania,22279.0,37192.0,46375.0,1536704.0,580017.0,0.1043770468285812,1,0,0,0,648890.0,666047.0,5843.0,112651.0,769.0,93651.0,47671.0,1347811.0,227711.0,1575522.0,0.4118571495669372,0.4227468737345464,0.0037086121298211005,0.07150074705399226,0.0004880922005532135,0.05944125185176723,0.030257273462382626,0.1445305111575719
1678,Ward,Texas,22278.0,42568.0,52953.0,10836.0,3938.0,0.07603854162993172,0,0,0,1,9903.0,569.0,176.0,67.0,0.0,717.0,154.0,5455.0,6131.0,11586.0,0.8547384774728121,0.049110996029691004,0.01519074745382358,0.005782841360262385,0.0,0.06188503366131538,0.013291904022095633,0.5291731399965476
1679,Marion,Kansas,22269.0,45830.0,57375.0,12491.0,4861.0,0.01889992951104505,0,1,0,0,11535.0,59.0,12.0,30.0,0.0,41.0,355.0,11602.0,430.0,12032.0,0.9586934840425532,0.004903590425531915,0.0009973404255319148,0.0024933510638297874,0.0,0.0034075797872340427,0.02950465425531915,0.035738031914893616
1680,Rabun,Georgia,22260.0,35423.0,50864.0,16271.0,6997.0,0.03900360937939231,0,0,0,1,15119.0,393.0,91.0,170.0,1.0,544.0,139.0,15126.0,1331.0,16457.0,0.9186972109132892,0.023880415628607887,0.00552956188855806,0.01032995078082275,6.0764416357780884e-05,0.033055842498632804,0.008446253873731543,0.08087743817220636
1681,Union,Pennsylvania,22259.0,48528.0,55763.0,44932.0,15062.0,0.03412110220082605,1,0,0,0,39188.0,2882.0,323.0,746.0,26.0,1038.0,911.0,42471.0,2643.0,45114.0,0.8686438799485747,0.06388260850290375,0.007159640023052711,0.016535886864387995,0.000576317772753469,0.023008378773773108,0.02019328811455424,0.0585849182072084
1682,Bedford,Pennsylvania,22259.0,43290.0,53401.0,49490.0,20198.0,0.039598555003543735,1,0,0,0,47439.0,262.0,54.0,187.0,0.0,115.0,554.0,48036.0,575.0,48611.0,0.9758902306062414,0.005389726605089383,0.0011108596819649874,0.0038468659356935674,0.0,0.0023657196930735843,0.011396597477937092,0.01182859846536792
1683,Huron,Ohio,22257.0,49404.0,56337.0,59390.0,22361.0,0.057503349325655526,0,1,0,0,55328.0,847.0,94.0,122.0,3.0,957.0,1106.0,54693.0,3764.0,58457.0,0.9464734762303916,0.01448928272063226,0.001608019569940298,0.0020870041226884717,5.131977350873292e-05,0.0163710077492858,0.018919889833552868,0.06438920916229023
1684,Cass,Illinois,22257.0,45734.0,53871.0,13530.0,5134.0,0.037246785162112106,0,1,0,0,11382.0,590.0,17.0,47.0,44.0,435.0,150.0,10291.0,2374.0,12665.0,0.8986971969996053,0.04658507698381366,0.0013422818791946308,0.0037110146071851558,0.0034741413343861035,0.03434662455586261,0.011843663639952625,0.1874457165416502
1685,Pondera,Montana,22256.0,41277.0,52698.0,6166.0,2302.0,0.025533951375551124,0,0,1,0,4959.0,26.0,910.0,5.0,0.0,34.0,110.0,5925.0,119.0,6044.0,0.8204831237590999,0.004301786896095301,0.15056254136333555,0.0008272667107875579,0.0,0.005625413633355393,0.018199867637326273,0.019688947716743878
1686,Orleans,New York,22255.0,48502.0,58031.0,42663.0,15725.0,0.05291403813216397,1,0,0,0,36583.0,2541.0,151.0,326.0,21.0,802.0,751.0,39214.0,1961.0,41175.0,0.8884760170006072,0.06171220400728598,0.0036672738312082576,0.007917425622343655,0.0005100182149362477,0.019477838494231937,0.018239222829386764,0.04762598664238008
1687,Tooele,Utah,22252.0,61412.0,66201.0,59120.0,18281.0,0.059117370516638464,0,0,1,0,58452.0,344.0,418.0,505.0,367.0,3066.0,2033.0,57252.0,7933.0,65185.0,0.896709365651607,0.005277287719567385,0.0064125182173812995,0.007747181099946307,0.005630129631050088,0.047035360895911635,0.03118815678453632,0.12169977755618624
1688,Boyle,Kentucky,22249.0,41473.0,49654.0,28701.0,11100.0,0.044246130778909765,0,0,0,1,26374.0,2114.0,85.0,262.0,0.0,213.0,865.0,28926.0,987.0,29913.0,0.8816902350148764,0.07067161434827667,0.002841573897636479,0.00875873366095009,0.0,0.00712064988466553,0.02891719319359476,0.03299568749373182
1689,Harding,South Dakota,22247.0,44353.0,56354.0,1330.0,527.0,0.051853740064158715,0,1,0,0,1198.0,27.0,41.0,4.0,0.0,17.0,24.0,1285.0,26.0,1311.0,0.9138062547673532,0.020594965675057208,0.031273836765827616,0.0030511060259344014,0.0,0.012967200610221205,0.018306636155606407,0.019832189168573607
