pos,county,state,pc_income,medhouse_inc,medfam_inc,pop,households,exp_rate,NE_dum,MW_dum,W_dum,S_dum
2440,Sanders,Montana,19188.0,32881.0,39650.0,11400.0,5149.0,0.04063210427222146,0,0,1,0
2441,Gordon,Georgia,19177.0,40926.0,48810.0,55409.0,19066.0,0.055394476638269234,0,0,0,1
2442,Camp,Texas,19176.0,37079.0,45781.0,12415.0,4475.0,0.07174218378526848,0,0,0,1
2443,Idaho,Idaho,19168.0,37349.0,44962.0,16269.0,6534.0,0.026602937835653397,0,0,1,0
2444,Payette,Idaho,19165.0,43649.0,51998.0,22629.0,8056.0,0.04127197145929224,0,0,1,0
2445,Fannin,Georgia,19164.0,34239.0,40855.0,23614.0,9940.0,0.05225186076089383,0,0,0,1
2446,Bladen,North Carolina,19154.0,30164.0,43210.0,34969.0,14256.0,0.10813645197823477,0,0,0,1
2447,Laurens,South Carolina,19153.0,37383.0,44778.0,66457.0,25184.0,0.05613175053806706,0,0,0,1
2448,Alcorn,Mississippi,19145.0,33600.0,43320.0,37159.0,14679.0,0.042972480322078545,0,0,0,1
2449,Logan,Kentucky,19143.0,36590.0,47378.0,26822.0,10912.0,0.10995133799806903,0,0,0,1
2450,Lawrence,Tennessee,19136.0,37368.0,47649.0,41927.0,15862.0,0.04809003731271985,0,0,0,1
2451,Franklin,Arkansas,19135.0,36766.0,43053.0,18063.0,6769.0,0.10207316048644066,0,0,0,1
2452,Polk,Arkansas,19116.0,32835.0,38275.0,20540.0,8069.0,0.07034778969054231,0,0,0,1
2453,Sevier,Utah,19115.0,46229.0,53997.0,20798.0,7146.0,0.0427756082223781,0,0,1,0
2454,Grayson,Kentucky,19115.0,32399.0,41216.0,25833.0,9897.0,0.06020360289824524,0,0,0,1
2455,Cleburne,Alabama,19108.0,38019.0,46069.0,14945.0,5601.0,0.02824694624164905,0,0,0,1
2456,Wise,Virginia,19107.0,36218.0,46628.0,41154.0,15406.0,0.03691031202737656,0,0,0,1
2457,Iron,Missouri,19101.0,36387.0,44069.0,10505.0,4126.0,0.02868124997478825,0,1,0,0
2458,McIntosh,Oklahoma,19100.0,36096.0,44470.0,20358.0,8092.0,0.06781306284962095,0,0,0,1
2459,Houston,Texas,19090.0,33119.0,46557.0,23365.0,7889.0,0.083964647248613,0,0,0,1
2460,Woodruff,Arkansas,19087.0,28259.0,36902.0,7180.0,3070.0,0.04651889492640114,0,0,0,1
2461,Allen,Kentucky,19086.0,40008.0,49378.0,20123.0,8061.0,0.07623749722211355,0,0,0,1
2462,Webster,Georgia,19082.0,35718.0,51458.0,2769.0,1129.0,0.04876836205175655,0,0,0,1
2463,Otero,Colorado,19078.0,33848.0,41943.0,18817.0,7427.0,0.03122586837734557,0,0,1,0
2464,Del Norte,California,19072.0,37909.0,51470.0,28357.0,9593.0,0.05705447657733341,0,0,1,0
2465,Isabella,Michigan,19061.0,36372.0,51563.0,70400.0,24817.0,0.04240153682217569,0,1,0,0
2466,Lawrence,Missouri,19060.0,39334.0,47950.0,38488.0,14817.0,0.0669357423988783,0,1,0,0
2467,Warren,North Carolina,19052.0,34285.0,44587.0,20792.0,7731.0,0.061364338450300183,0,0,0,1
2468,Logan,Arkansas,19046.0,34996.0,46489.0,22221.0,8233.0,0.05897747419000273,0,0,0,1
2469,Jefferson,Oklahoma,19042.0,34701.0,40847.0,6457.0,2456.0,0.044162224205805616,0,0,0,1
2470,Schley,Georgia,19037.0,38425.0,52391.0,5017.0,1829.0,0.022486410375636895,0,0,0,1
2471,Union,South Carolina,19037.0,32556.0,41390.0,28594.0,11854.0,0.04769297492205833,0,0,0,1
2472,Hardy,West Virginia,19032.0,32723.0,43097.0,13922.0,5020.0,0.04741448062716534,0,0,0,1
2473,Charles Mix,South Dakota,19030.0,40102.0,51780.0,9176.0,3191.0,0.062473860190014475,0,1,0,0
2474,Wilkes,North Carolina,19029.0,33159.0,42083.0,69184.0,27512.0,0.07611864137409165,0,0,0,1
2475,Lamar,Alabama,19026.0,36028.0,42470.0,14396.0,6084.0,0.05077440895024333,0,0,0,1
2476,Montgomery,Arkansas,19021.0,31345.0,39469.0,9387.0,3873.0,0.07941668576045105,0,0,0,1
2477,Gallatin,Kentucky,19020.0,43793.0,48984.0,8525.0,2995.0,0.07363579137678057,0,0,0,1
2478,Grant,Louisiana,19018.0,39654.0,47832.0,22113.0,7340.0,0.057966204283255655,0,0,0,1
2479,Carter,Tennessee,19018.0,31842.0,41010.0,57438.0,24079.0,0.053750203328349996,0,0,0,1
2480,Seward,Kansas,19015.0,50185.0,52529.0,23146.0,7429.0,0.06420670734865523,0,1,0,0
2481,Red River,Texas,19014.0,31712.0,42371.0,12709.0,5052.0,0.06686024039480266,0,0,0,1
2482,Osceola,Florida,19007.0,43891.0,47839.0,279837.0,90413.0,0.06041612553161183,0,0,0,1
2483,Saline,Missouri,19006.0,39519.0,46731.0,23324.0,8764.0,0.05883428650515661,0,1,0,0
2484,Ohio,Kentucky,19005.0,40830.0,44200.0,23955.0,8715.0,0.0448098740197669,0,0,0,1
2485,Hall,Texas,19004.0,33006.0,45593.0,3310.0,1177.0,0.06186589968719831,0,0,0,1
2486,Nolan,Texas,19002.0,36806.0,46282.0,15087.0,5527.0,0.1170734521719042,0,0,0,1
2487,Evans,Georgia,18998.0,36788.0,46369.0,10902.0,4067.0,0.051689386838094195,0,0,0,1
2488,Winston,Alabama,18995.0,32900.0,41113.0,24342.0,9489.0,0.059485179704034864,0,0,0,1
2489,Oceana,Michigan,18986.0,40023.0,47419.0,26456.0,9537.0,0.0691008325078521,0,1,0,0
2490,Clarke,Alabama,18979.0,29357.0,45518.0,25573.0,9631.0,0.046677592414597374,0,0,0,1
2491,Ouachita,Arkansas,18975.0,32015.0,42354.0,25651.0,10733.0,0.033854898969623626,0,0,0,1
2492,Wayne,Missouri,18970.0,33159.0,39465.0,13437.0,5589.0,0.06492848196498772,0,1,0,0
2493,Montcalm,Michigan,18969.0,40451.0,47435.0,63234.0,23400.0,0.06333892319773453,0,1,0,0
2494,Coleman,Texas,18967.0,31373.0,37887.0,8744.0,3478.0,0.04650956221781164,0,0,0,1
2495,Heard,Georgia,18964.0,39909.0,49381.0,11708.0,4321.0,0.05991674990818313,0,0,0,1
2496,Crosby,Texas,18959.0,38187.0,42379.0,6056.0,2164.0,0.06668489969309072,0,0,0,1
2497,Bienville,Louisiana,18958.0,31543.0,42271.0,14229.0,5668.0,0.06118153531786954,0,0,0,1
2498,Wyandotte,Kansas,18957.0,39402.0,47025.0,158348.0,57291.0,0.07560061226379441,0,1,0,0
2499,Fremont,Colorado,18954.0,39943.0,48623.0,46850.0,16938.0,0.05518813522964495,0,0,1,0
2500,Rhea,Tennessee,18952.0,36741.0,46526.0,32080.0,12096.0,0.06518236831595314,0,0,0,1
2501,Prowers,Colorado,18941.0,34391.0,44481.0,12473.0,4935.0,0.05096323397438626,0,0,1,0
2502,Scott,Arkansas,18934.0,37448.0,42333.0,11111.0,4324.0,0.05295874368005744,0,0,0,1
2503,Tift,Georgia,18933.0,34591.0,41712.0,40537.0,13691.0,0.06509996124316997,0,0,0,1
2504,McDowell,North Carolina,18932.0,35297.0,45874.0,44963.0,17252.0,0.0536881881522629,0,0,0,1
2505,Wayne,Mississippi,18928.0,29925.0,38502.0,20675.0,8105.0,0.06983268303471774,0,0,0,1
2506,Oneida,Idaho,18920.0,40842.0,46802.0,4257.0,1579.0,0.02894585865333429,0,0,1,0
2507,Kleberg,Texas,18918.0,40566.0,48275.0,32052.0,11241.0,0.06131797401394098,0,0,0,1
2508,Habersham,Georgia,18910.0,39306.0,48610.0,43181.0,14805.0,0.08525362804361891,0,0,0,1
2509,Mississippi,Arkansas,18905.0,36428.0,42286.0,45912.0,17058.0,0.06521754357466485,0,0,0,1
2510,Bamberg,South Carolina,18902.0,31483.0,43317.0,15814.0,5883.0,0.037336246978504795,0,0,0,1
2511,Lowndes,Georgia,18897.0,37365.0,49499.0,111334.0,39722.0,0.06829644747425104,0,0,0,1
2512,Haskell,Oklahoma,18896.0,35334.0,46474.0,12849.0,4713.0,0.028501866973640256,0,0,0,1
2513,Franklin,Alabama,18888.0,36415.0,46536.0,31666.0,12437.0,0.0794872686477975,0,0,0,1
2514,Bingham,Idaho,18872.0,47941.0,54323.0,45485.0,14650.0,0.06195785455819092,0,0,1,0
2515,Randolph,Arkansas,18871.0,34418.0,45492.0,17896.0,7244.0,0.03796355240016818,0,0,0,1
2516,Marion,Kentucky,18865.0,38719.0,47360.0,19943.0,7368.0,0.057538450861692375,0,0,0,1
2517,Montgomery,North Carolina,18865.0,31830.0,43038.0,27707.0,10610.0,0.0675045056434531,0,0,0,1
2518,Newton,Mississippi,18864.0,39190.0,44720.0,21645.0,7931.0,0.07780851902602345,0,0,0,1
2519,Barnwell,South Carolina,18862.0,35231.0,43818.0,22399.0,8416.0,0.050768161932890195,0,0,0,1
2520,Patrick,Virginia,18860.0,34864.0,42547.0,18445.0,7846.0,0.07190711038059559,0,0,0,1
2521,Allen,Louisiana,18857.0,38429.0,48306.0,25674.0,8099.0,0.054924946556244456,0,0,0,1
2522,Noble,Ohio,18853.0,38290.0,43146.0,14639.0,4883.0,0.05068527249921117,0,1,0,0
2523,Decatur,Iowa,18845.0,36326.0,46275.0,8308.0,3106.0,0.06310869080885959,0,1,0,0
2524,Ware,Georgia,18842.0,34572.0,46455.0,36008.0,13460.0,0.06932278252393433,0,0,0,1
2525,Yuma,Arizona,18840.0,41595.0,44302.0,199026.0,70122.0,0.10197103906808311,0,0,1,0
2526,Gratiot,Michigan,18836.0,40359.0,50893.0,42148.0,14787.0,0.05076527018374041,0,1,0,0
2527,Elbert,Georgia,18835.0,35817.0,41387.0,19907.0,7635.0,0.07283572494751049,0,0,0,1
2528,Motley,Texas,18828.0,35845.0,40000.0,1182.0,433.0,0.019378264771345664,0,0,0,1
2529,Meriwether,Georgia,18821.0,37333.0,43597.0,21695.0,8135.0,0.05351884390713308,0,0,0,1
2530,Chester,Tennessee,18817.0,41875.0,52983.0,17151.0,5936.0,0.04333417688094553,0,0,0,1
2531,Meigs,Ohio,18816.0,35469.0,44783.0,23659.0,9560.0,0.051976640039779094,0,1,0,0
2532,Hale,Alabama,18812.0,30051.0,38048.0,15594.0,5969.0,0.06592408991672655,0,0,0,1
2533,Cherokee,Texas,18801.0,38378.0,46797.0,50865.0,17422.0,0.060357923041763434,0,0,0,1
2534,Lamar,Georgia,18800.0,41016.0,49741.0,18139.0,6393.0,0.06331058231183251,0,0,0,1
2535,Taylor,Kentucky,18790.0,36384.0,46250.0,24585.0,9708.0,0.0419804589230785,0,0,0,1
2536,Martin,North Carolina,18783.0,35111.0,44633.0,24147.0,9444.0,0.04578617472681975,0,0,0,1
2537,Van Buren,Arkansas,18782.0,32517.0,42607.0,17147.0,7063.0,0.023841070266269776,0,0,0,1
2538,Washington,North Carolina,18779.0,34936.0,43636.0,12958.0,5056.0,0.0423144243668166,0,0,0,1
2539,Colleton,South Carolina,18769.0,33233.0,41716.0,38453.0,14905.0,0.06828707361196458,0,0,0,1
2540,Luce,Michigan,18768.0,39469.0,45950.0,6550.0,2427.0,0.04185887415763513,0,1,0,0
2541,Johnson,Illinois,18763.0,40760.0,50796.0,12665.0,4362.0,0.04062869417168741,0,1,0,0
2542,Charlotte,Virginia,18762.0,33015.0,43384.0,12478.0,4751.0,0.05935679345157807,0,0,0,1
2543,Sabine,Texas,18762.0,32963.0,37827.0,10604.0,4161.0,0.07230722897347754,0,0,0,1
2544,Hoke,North Carolina,18761.0,45489.0,53584.0,48842.0,16161.0,0.07630148550364814,0,0,0,1
2545,Fayette,Indiana,18757.0,37391.0,46311.0,24112.0,9536.0,0.058650122207184775,0,1,0,0
2546,Madison,Arkansas,18754.0,35771.0,43373.0,15671.0,6048.0,0.08864738245865857,0,0,0,1
2547,Yalobusha,Mississippi,18750.0,32930.0,46360.0,12554.0,4797.0,0.04730736636370859,0,0,0,1
2548,Lamb,Texas,18744.0,36727.0,45304.0,13921.0,4803.0,0.06309644201529967,0,0,0,1
2549,Trinity,Texas,18730.0,34555.0,44343.0,14460.0,5091.0,0.037282999530621294,0,0,0,1
2550,Webster,Mississippi,18728.0,33524.0,45647.0,10129.0,4084.0,0.06877866672543968,0,0,0,1
2551,Wilkinson,Mississippi,18717.0,33618.0,39966.0,9653.0,3496.0,0.04456246376139721,0,0,0,1
2552,Toombs,Georgia,18716.0,31189.0,46442.0,27229.0,10310.0,0.0566300542503675,0,0,0,1
2553,Haywood,Tennessee,18714.0,34542.0,43094.0,18531.0,7099.0,0.04397385980436888,0,0,0,1
2554,Howard,Arkansas,18707.0,35879.0,40970.0,13748.0,5208.0,0.04192699643873759,0,0,0,1
2555,Cross,Arkansas,18701.0,38085.0,48100.0,17760.0,6818.0,0.058372929026538074,0,0,0,1
2556,Nevada,Arkansas,18695.0,33694.0,42500.0,8948.0,3622.0,0.07313481683085656,0,0,0,1
2557,San Augustine,Texas,18695.0,28390.0,41014.0,8855.0,3275.0,0.04560116823141606,0,0,0,1
2558,Clay,Alabama,18694.0,34002.0,43598.0,13703.0,5649.0,0.04725802585415286,0,0,0,1
2559,Neshoba,Mississippi,18693.0,37050.0,41449.0,29655.0,10829.0,0.06576964089392574,0,0,0,1
2560,Fayette,West Virginia,18685.0,33771.0,42182.0,45889.0,17250.0,0.06748318525107773,0,0,0,1
2561,Bailey,Texas,18676.0,46139.0,48681.0,7121.0,2358.0,0.06768603931842307,0,0,0,1
2562,Torrance,New Mexico,18675.0,31161.0,45409.0,16185.0,5638.0,0.06042755144739784,0,0,1,0
2563,Richland,Louisiana,18669.0,36835.0,45070.0,20816.0,7619.0,0.07135648615150285,0,0,0,1
2564,Crockett,Tennessee,18664.0,36066.0,43693.0,14576.0,5619.0,0.0319492871220609,0,0,0,1
2565,Lafayette,Florida,18660.0,39722.0,52627.0,8745.0,2710.0,0.061231197524405256,0,0,0,1
2566,Pike,Missouri,18650.0,39850.0,52000.0,18579.0,6559.0,0.05862071511022923,0,1,0,0
2567,Screven,Georgia,18640.0,34848.0,46591.0,14455.0,5165.0,0.06216230994313944,0,0,0,1
2568,Braxton,West Virginia,18635.0,31848.0,43884.0,14524.0,5780.0,0.03852543072761925,0,0,0,1
2569,Bullock,Alabama,18628.0,32033.0,44933.0,10746.0,3741.0,0.07405907066311072,0,0,0,1
2570,Laurens,Georgia,18625.0,34793.0,43935.0,48203.0,17632.0,0.04609129035459055,0,0,0,1
2571,Baldwin,Georgia,18622.0,32751.0,48719.0,46018.0,16338.0,0.06411607889494678,0,0,0,1
2572,Dougherty,Georgia,18619.0,31671.0,38145.0,94220.0,35661.0,0.05885684191508252,0,0,0,1
2573,Fulton,Kentucky,18602.0,33582.0,39274.0,6650.0,2744.0,0.08268695509919999,0,0,0,1
2574,Benton,Mississippi,18597.0,31060.0,42436.0,8682.0,3195.0,0.036140489184158686,0,0,0,1
2575,Cook,Georgia,18592.0,34985.0,43780.0,17066.0,6308.0,0.06048184004292806,0,0,0,1
2576,Bulloch,Georgia,18587.0,35840.0,52100.0,71190.0,25254.0,0.06417989280801333,0,0,0,1
2577,Claiborne,Tennessee,18583.0,33229.0,42766.0,31915.0,12553.0,0.03905755003455794,0,0,0,1
2578,Cherokee,Oklahoma,18582.0,37260.0,49379.0,47488.0,16875.0,0.04127021680974521,0,0,0,1
2579,Harmon,Oklahoma,18582.0,26688.0,36597.0,2894.0,1106.0,0.050715769854709936,0,0,0,1
2580,Stone,Mississippi,18576.0,42963.0,50491.0,17854.0,5871.0,0.03761900448073622,0,0,0,1
2581,Pontotoc,Mississippi,18576.0,39899.0,50403.0,30207.0,9937.0,0.056741277327774294,0,0,0,1
2582,Orange,Indiana,18576.0,38826.0,46454.0,19829.0,7688.0,0.057006362891857724,0,1,0,0
2583,Bacon,Georgia,18558.0,33757.0,48115.0,11159.0,4036.0,0.050481942104981324,0,0,0,1
2584,Stephens,Georgia,18557.0,37898.0,46972.0,25910.0,9227.0,0.05270857625282418,0,0,0,1
2585,Worth,Georgia,18551.0,35792.0,44411.0,21670.0,7851.0,0.05423334523189594,0,0,0,1
2586,Gulf,Florida,18546.0,40455.0,44574.0,15793.0,5414.0,0.06224246361335894,0,0,0,1
2587,St. Francois,Missouri,18544.0,37238.0,46537.0,65602.0,24654.0,0.053813796460240336,0,1,0,0
2588,Dent,Missouri,18544.0,36311.0,42356.0,15649.0,5858.0,0.05662770228478135,0,1,0,0
2589,Pushmataha,Oklahoma,18542.0,29897.0,38834.0,11406.0,4900.0,0.06956230150740698,0,0,0,1
2590,Houston,Tennessee,18539.0,35271.0,44637.0,8375.0,3423.0,0.05198210904620072,0,0,0,1
2591,Clay,Arkansas,18509.0,31502.0,41121.0,15790.0,6814.0,0.07998420302618187,0,0,0,1
2592,Bland,Virginia,18501.0,42139.0,48906.0,6795.0,2480.0,0.057772231117426166,0,0,0,1
2593,Winston,Mississippi,18501.0,30821.0,40589.0,19052.0,7635.0,0.059072589679652884,0,0,0,1
2594,Anderson,Texas,18495.0,40653.0,52077.0,58262.0,16378.0,0.09589081564353422,0,0,0,1
2595,Fayette,Alabama,18494.0,33838.0,44034.0,17110.0,6956.0,0.06469851675901858,0,0,0,1
2596,Coosa,Alabama,18493.0,37277.0,46777.0,11198.0,4506.0,0.037165747102213605,0,0,0,1
2597,Tippah,Mississippi,18493.0,34636.0,41358.0,22080.0,8472.0,0.030130867155155828,0,0,0,1
2598,Union,New Mexico,18472.0,38902.0,48350.0,4458.0,1606.0,0.02483523467491836,0,0,1,0
2599,Lincoln,West Virginia,18458.0,35487.0,42293.0,21660.0,8416.0,0.05116362606207164,0,0,0,1
2600,Benton,Tennessee,18456.0,33033.0,39526.0,16398.0,6892.0,0.016931687141983433,0,0,0,1
2601,Reynolds,Missouri,18449.0,34496.0,39632.0,6661.0,2664.0,0.012674605984099212,0,1,0,0
2602,Knott,Kentucky,18448.0,33889.0,43684.0,16217.0,5892.0,0.039041791463273925,0,0,0,1
2603,Greene,North Carolina,18441.0,40853.0,50781.0,21382.0,7104.0,0.04992098661847568,0,0,0,1
2604,Suwannee,Florida,18431.0,35698.0,43716.0,42865.0,15712.0,0.062136811808058995,0,0,0,1
2605,Kings,California,18429.0,48133.0,50489.0,151806.0,40785.0,0.0902093753450128,0,0,1,0
2606,McNairy,Tennessee,18428.0,33452.0,41545.0,26066.0,9736.0,0.05143735560351599,0,0,0,1
2607,Attala,Mississippi,18422.0,31641.0,41356.0,19383.0,7185.0,0.059439864394573286,0,0,0,1
2608,Crawford,Missouri,18415.0,35897.0,44985.0,24711.0,9485.0,0.03263218731795875,0,1,0,0
2609,Hyde,North Carolina,18408.0,42279.0,42048.0,5771.0,2148.0,0.08223138752324845,0,0,0,1
2610,Hidalgo,New Mexico,18392.0,34080.0,37432.0,4834.0,1837.0,0.05398530217718426,0,0,1,0
2611,Jackson,Tennessee,18387.0,33386.0,42800.0,11527.0,4493.0,0.03315940488460202,0,0,0,1
2612,Hickman,Tennessee,18383.0,39581.0,47683.0,24428.0,8846.0,0.07014986273598461,0,0,0,1
2613,El Paso,Texas,18379.0,40157.0,44619.0,813015.0,255573.0,0.11116372021798296,0,0,0,1
2614,Wyoming,West Virginia,18377.0,34454.0,47602.0,23479.0,9101.0,0.05064550438146351,0,0,0,1
2615,Putnam,Florida,18377.0,32497.0,40802.0,73683.0,28047.0,0.0627402533245912,0,0,0,1
2616,Pike,Arkansas,18377.0,32206.0,37440.0,11250.0,4325.0,0.02097928898820796,0,0,0,1
2617,Gooding,Idaho,18373.0,37050.0,45093.0,15278.0,5552.0,0.045449623175170484,0,0,1,0
2618,Lowndes,Alabama,18368.0,26230.0,40783.0,11086.0,4212.0,0.07798468642050611,0,0,0,1
2619,Overton,Tennessee,18347.0,34604.0,43587.0,22109.0,8815.0,0.05514313523491095,0,0,0,1
2620,Cherokee,North Carolina,18340.0,34432.0,43178.0,27243.0,10722.0,0.026340453481080384,0,0,0,1
2621,Tishomingo,Mississippi,18338.0,32592.0,40949.0,19582.0,7643.0,0.07033493599897206,0,0,0,1
2622,Polk,Georgia,18336.0,39208.0,48675.0,41308.0,14645.0,0.06977908142688007,0,0,0,1
2623,Ottawa,Oklahoma,18331.0,36473.0,44106.0,32029.0,12134.0,0.03434935896659287,0,0,0,1
2624,Carroll,Tennessee,18330.0,35049.0,45351.0,28525.0,11022.0,0.031205877757053097,0,0,0,1
2625,Seminole,Oklahoma,18321.0,33819.0,42751.0,25443.0,9327.0,0.05058514339613872,0,0,0,1
2626,Copiah,Mississippi,18318.0,35421.0,45769.0,29204.0,9897.0,0.08085179287645192,0,0,0,1
2627,Simpson,Mississippi,18314.0,38362.0,44651.0,27439.0,9786.0,0.07440153489081215,0,0,0,1
2628,Levy,Florida,18304.0,34348.0,41278.0,40289.0,15582.0,0.07213505645491734,0,0,0,1
2629,Clay,Mississippi,18273.0,30764.0,39169.0,20539.0,7750.0,0.07266044834583732,0,0,0,1
2630,Hughes,Oklahoma,18268.0,34619.0,44973.0,13838.0,4920.0,0.07368364992645439,0,0,0,1
2631,Menard,Texas,18253.0,31215.0,41250.0,2213.0,871.0,0.03973976370322438,0,0,0,1
2632,Carter,Missouri,18245.0,30962.0,40597.0,6260.0,2426.0,0.03418321473302314,0,1,0,0
2633,Cherokee,South Carolina,18240.0,34202.0,43439.0,55587.0,20762.0,0.06427522679460144,0,0,0,1
2634,Adams,Ohio,18235.0,35678.0,43771.0,28406.0,10816.0,0.029081818399040057,0,1,0,0
2635,Franklin,Georgia,18234.0,34830.0,45934.0,21998.0,8618.0,0.09028306946662387,0,0,0,1
2636,Perry,Kentucky,18224.0,33528.0,40814.0,28488.0,10801.0,0.05070741071861521,0,0,0,1
2637,Dickenson,Virginia,18215.0,33318.0,41314.0,15749.0,6352.0,0.056780606092774126,0,0,0,1
2638,Irwin,Georgia,18207.0,40771.0,50125.0,9571.0,3277.0,0.03655279424310957,0,0,0,1
2639,White,Tennessee,18205.0,34474.0,42357.0,25986.0,9729.0,0.0737650531060497,0,0,0,1
2640,Pershing,Nevada,18203.0,52101.0,56250.0,6752.0,2091.0,0.03542122612461941,0,0,1,0
2641,Marion,Arkansas,18188.0,34494.0,42333.0,16605.0,7036.0,0.0605683563867269,0,0,0,1
2642,Crisp,Georgia,18185.0,35240.0,42934.0,23521.0,8832.0,0.04463901394426975,0,0,0,1
2643,Pike,Mississippi,18183.0,34841.0,41288.0,40269.0,14614.0,0.051923215676588585,0,0,0,1
2644,Merced,California,18177.0,42591.0,47456.0,258707.0,75409.0,0.058232323090200565,0,0,1,0
2645,Monroe,Mississippi,18167.0,36308.0,45361.0,36652.0,13960.0,0.07050339388008199,0,0,0,1
2646,Benson,North Dakota,18162.0,36491.0,40821.0,6721.0,2291.0,0.07905447310849846,0,1,0,0
2647,Schuyler,Missouri,18160.0,34688.0,45269.0,4397.0,1773.0,0.0980375417811876,0,1,0,0
2648,Dallas,Missouri,18155.0,40120.0,44382.0,16733.0,6443.0,0.045165939017883995,0,1,0,0
2649,DeKalb,Alabama,18149.0,37851.0,45213.0,71076.0,24923.0,0.06097955034585753,0,0,0,1
2650,Clare,Michigan,18148.0,32668.0,40297.0,30823.0,13215.0,0.057988128680666676,0,1,0,0
2651,Le Flore,Oklahoma,18141.0,36542.0,44408.0,50062.0,18412.0,0.051427513756210234,0,0,0,1
2652,Prairie,Arkansas,18137.0,34855.0,43408.0,8573.0,3737.0,0.0474955630749258,0,0,0,1
2653,Butler,Kentucky,18136.0,35430.0,45314.0,12746.0,5124.0,0.07456768646121102,0,0,0,1
2654,Abbeville,South Carolina,18134.0,35947.0,47211.0,25233.0,9809.0,0.053981518452449556,0,0,0,1
2655,Sequoyah,Oklahoma,18131.0,35742.0,42828.0,41834.0,15624.0,0.05342429032188745,0,0,0,1
2656,Marion,Mississippi,18126.0,29400.0,38941.0,26674.0,9985.0,0.060867229529317,0,0,0,1
2657,Dodge,Georgia,18114.0,37292.0,50116.0,21502.0,8186.0,0.05199164844895487,0,0,0,1
2658,Juab,Utah,18108.0,55247.0,57207.0,10300.0,3016.0,0.05429605992159419,0,0,1,0
2659,Itawamba,Mississippi,18106.0,36073.0,45142.0,23366.0,8859.0,0.049148796199788757,0,0,0,1
2660,Socorro,New Mexico,18104.0,34036.0,44076.0,17756.0,5329.0,0.04847272086284959,0,0,1,0
2661,Breckinridge,Kentucky,18101.0,38907.0,46870.0,20059.0,7213.0,0.032444761029487276,0,0,0,1
2662,Vinton,Ohio,18101.0,36705.0,41674.0,13365.0,5191.0,0.016647099589736022,0,1,0,0
2663,Osceola,Michigan,18099.0,37788.0,45839.0,23404.0,8987.0,0.04048890700634908,0,1,0,0
2664,Chester,South Carolina,18098.0,33103.0,42089.0,32879.0,12368.0,0.06842391548515736,0,0,0,1
2665,Randolph,Georgia,18094.0,30023.0,35914.0,7498.0,3020.0,0.0637894848763149,0,0,0,1
2666,Nodaway,Missouri,18079.0,36641.0,56449.0,23347.0,8599.0,0.03818077357511708,0,1,0,0
2667,Jasper,Mississippi,18075.0,31170.0,37218.0,16827.0,7015.0,0.058118205883630716,0,0,0,1
2668,Panola,Mississippi,18073.0,35715.0,41849.0,34558.0,11928.0,0.06488514392231981,0,0,0,1
2669,Clarke,Mississippi,18066.0,31362.0,41518.0,16614.0,6305.0,0.05565373113826181,0,0,0,1
2670,Decatur,Georgia,18059.0,30619.0,42523.0,27676.0,10525.0,0.058103815921930084,0,0,0,1
2671,Oscoda,Michigan,18057.0,33239.0,40517.0,8590.0,3781.0,0.030813471158550085,0,1,0,0
2672,Calhoun,West Virginia,18053.0,31679.0,41920.0,7603.0,3141.0,0.06708144165288193,0,0,0,1
2673,Izard,Arkansas,18040.0,30661.0,39717.0,13560.0,5682.0,0.050872264715101145,0,0,0,1
2674,Tillman,Oklahoma,18035.0,36354.0,45487.0,7898.0,3013.0,0.07138642603829287,0,0,0,1
2675,Evangeline,Louisiana,18023.0,31832.0,41022.0,33793.0,11967.0,0.07365016328790994,0,0,0,1
2676,San Saba,Texas,18009.0,37743.0,45678.0,6050.0,2035.0,0.07525572098889725,0,0,0,1
2677,Avoyelles,Louisiana,18006.0,33942.0,40311.0,41765.0,15332.0,0.054265445667077,0,0,0,1
2678,Hale,Texas,18004.0,41191.0,45971.0,36150.0,11624.0,0.05191617119931646,0,0,0,1
2679,Dunklin,Missouri,17990.0,31304.0,38503.0,31916.0,12882.0,0.06367981619695241,0,1,0,0
2680,Glascock,Georgia,17984.0,37760.0,49279.0,3094.0,1189.0,0.05742601751179073,0,0,0,1
2681,Green,Kentucky,17984.0,34406.0,44338.0,11252.0,4495.0,0.06718846728930893,0,0,0,1
2682,West Carroll,Louisiana,17980.0,33848.0,44018.0,11540.0,4130.0,0.0668273407538769,0,0,0,1
2683,Marshall,Mississippi,17978.0,36022.0,41319.0,36823.0,13050.0,0.04392404650005149,0,0,0,1
2684,Upson,Georgia,17978.0,35329.0,43590.0,26918.0,10341.0,0.05967362646107323,0,0,0,1
2685,Caswell,North Carolina,17975.0,35315.0,45925.0,23462.0,8813.0,0.07152929104182704,0,0,0,1
2686,Candler,Georgia,17974.0,35070.0,42466.0,11045.0,3861.0,0.054752806762230696,0,0,0,1
2687,Greer,Oklahoma,17969.0,39900.0,48694.0,6178.0,2246.0,0.025830403461374402,0,0,0,1
2688,Lawrence,Kentucky,17960.0,33525.0,42182.0,15877.0,5823.0,0.059873653069552356,0,0,0,1
2689,Clark,Arkansas,17960.0,32721.0,48735.0,22912.0,8341.0,0.033250930326540494,0,0,0,1
2690,Twiggs,Georgia,17952.0,31234.0,35901.0,8808.0,3056.0,0.05551439334349167,0,0,0,1
